1Y.GR01;1;1
IX.AND3;-1;-1
IX.BEL3;-1;-1
IX.BENI;-1;-1
IX.BSC3;-1;-1
IX.CGG3;-1;-1
IX.CLT3;-1;-1
IX.CMP3;-1;-1
IX.COL3;-1;-1
IX.CSG3;-1;-1
IX.LGS3;-1;-1
IX.LIO3;-1;-1
IX.MNT3;-1;-1
IX.MRN3;-1;-1
IX.NAPI;-1;-1
IX.NSC3;-1;-1
IX.PGN3;-1;-1
IX.PST3;-1;-1
IX.RDM3;-1;-1
IX.RSF3;-1;-1
IX.SALI;-1;-1
IX.SCL3;-1;-1
IX.SFL3;-1;-1
IX.SNR3;-1;-1
IX.SRN3;-1;-1
IX.SSB3;-1;-1
IX.STN3;4;4
IX.TEGI;-1;-1
IX.VDP3;-1;-1
IX.VDS3;-1;-1
IX.VGG3;-1;-1
IY.CHCE;2;2
IY.CIRK;4;4
IY.CNDF;5;5
IY.MCDA;5;5
IY.OPPI;3;3
IY.SPDC;-1;-1
KO.ASYA;0;0
KO.CRLT;0;0
KO.CRLU;0;0
KO.DOGC;0;0
KO.EDRB;0;0
KO.ENEZ;0;0
KO.ENZZ;0;0
KO.ERIK;2;2
KO.GADA;0;0
KO.GAZK;0;0
KO.GELI;0;0
KO.GOKC;0;0
KO.KUMB;0;0
KO.PHSR;2;2
KO.RKY;0;0
KO.TEKI;0;0
KO.TKR;0;0
KO.UKOP;0;0
LE.ENDD;0;0
LE.FBB;0;0
LE.FELD;0;0
LE.GUT;0;0
LE.KIZ;0;0
LE.MSS;0;0
LE.ROTE;0;0
LE.TETT;0;0
LE.VOGT;0;0
M1.ANAC;0;0
M1.LIPC;0;0
M1.LOSC;0;0
M1.LUKC;0;0
M1.MUVC;0;0
M1.PIVO;4;4
M1.RYBC;4;4
M1.SUPC;0;0
MD.KIS;1;1
MD.PURM;1;1
MD.SORM;1;1
ME.CEME;2;2
ME.KOME;0;0
MK.BIA;0;0
MK.KNEZ;0;0
MK.KRUS;0;0
MK.OHR;0;0
MK.OTOV;0;0
MK.SKO;0;0
MK.STIP;0;0
MK.VAY;0;0
MK.ZUPA;0;0
ML.MSDA;-1;-1
ML.XLND;-1;-1
MN.AQU;4;4
MN.BLY;4;4
MN.BNI;4;4
MN.CEL;4;4
MN.CUC;4;4
MN.DIVS;4;4
MN.PDG;4;4
MN.SENA;3;3
MN.TIP;4;4
MN.TIR;3;3
MN.TRI;5;5
MN.TUE;4;4
MN.VAE;4;4
MN.VLC;4;4
MN.VSL;4;4
MN.VTS;-1;-1
MN.WDD;4;4
MT.AVM;-1;-1
MT.AVP;-1;-1
MT.AVR;-1;-1
MT.CLP2;4;4
MT.CLP4;-1;4
MT.GAL;-1;3
MT.GRA1;-1;4
MT.GUI;-1;-1
MT.HAR1;-1;-1
MT.HAR2;-1;-1
MT.HAR3;-1;-1
MT.RES;-1;-1
MT.RUI;-1;4
MT.SZB;-1;-1
MT.SZC;-1;-1
MT.THE;-1;-1
NI.DST2;3;3
NI.PALA;-1;-1
NI.POLC;2;2
NI.PURA;-1;-1
NI.VINO;2;4
OE.ABTA;1;1
OE.ARSA;1;1
OE.BIOA;1;1
OE.CONA;2;2
OE.CSNA;1;1
OE.DAVA;1;1
OE.FETA;1;1
OE.KBA;1;1
OE.KMR;1;1
OE.LESA;1;1
OE.MOA;1;1
OE.MOTA;1;1
OE.MYKA;1;1
OE.OBKA;1;1
OE.RETA;1;1
OE.RONA;1;1
OE.SESA;1;1
OE.SOKA;1;1
OE.SQTA;1;1
OE.UNNA;1;1
OE.VIE;1;1
OE.WATA;1;1
OE.WINA;1;1
OE.WTTA;1;4
OT.CGL1;-1;-1
OT.MASS;-1;-1
OT.OT03;-1;-1
OT.OT04;-1;-1
OT.OT05;4;4
OT.OT06;-1;-1
OT.OT07;-1;-1
OT.OT11;4;4
OT.OT12;4;4
OT.OT13;-1;-1
OT.OT14;4;4
OT.OT15;-1;-1
OT.OT16;4;4
OT.OT17;-1;-1
OT.TAR1;-1;-1
OX.ACOM;2;2
OX.AGOR;4;4
OX.BAD;5;5
OX.BALD;5;5
OX.BOO;-1;-1
OX.CAE;-1;-1
OX.CIMO;-1;-1
OX.CLUD;-1;-1
OX.DRE;5;5
OX.FUSE;5;5
OX.MARN;5;5
OX.MLN;5;5
OX.MPRI;2;2
OX.PLRO;5;5
OX.PRED;5;5
OX.SABO;4;4
OX.VARN;-1;-1
PL.KWP;5;5
PL.NIE;5;5
PL.OJC;5;5
RA.BELV;-1;-1
RA.BRGM;-1;-1
RA.CABF;-1;-1
RA.CAGN;0;1
RA.GLAN;-1;-1
RA.IRPV;-1;-1
RA.IRVG;-1;-1
RA.MENA;-1;-1
RA.NALS;-1;-1
RA.NCAD;-1;-1
RA.NCAU;-1;-1
RA.NLIB;-1;-1
RA.NPOR;-1;-1
RA.NSJA;-1;-1
RA.OCCD;-1;-1
RA.OCLD;-1;-1
RA.OCMD;-1;-1
RA.OCMN;-1;-1
RA.OCOL;-1;-1
RA.OCOR;-1;-1
RA.OCSF;-1;-1
RA.OCSJ;-1;-1
RA.OGAN;-1;-1
RA.OGAP;-1;-1
RA.OGBA;-1;-1
RA.OGBB;-1;-1
RA.OGBC;-1;-1
RA.OGCA;-1;-1
RA.OGCU;-1;-1
RA.OGDH;-1;-1
RA.OGEP;-1;-1
RA.OGFO;-1;-1
RA.OGH1;-1;-1
RA.OGH2;-1;-1
RA.OGH3;-1;-1
RA.OGH4;-1;-1
RA.OGH5;-1;-1
RA.OGH6;-1;-1
RA.OGH7;-1;-1
RA.OGH8;-1;-1
RA.OGIM;-1;-1
RA.OGLE;-1;-1
RA.OGLP;-1;-1
RA.OGME;-1;-1
RA.OGMU;-1;-1
RA.OGPC;-1;-1
RA.OGPO;-1;-1
RA.OGPS;-1;-1
RA.OGSR;-1;-1
RA.PYPT;-1;-1
RA.SLAF;-1;-1
RA.STBO;-1;-1
RA.STBR;-1;-1
RA.STBU;-1;-1
RA.STFL;-1;-1
RA.STHE;-1;-1
RA.STRB;-1;-1
RA.STUF;-1;-1
RA.XXPL;-1;-1
RD.FLAF;-1;-1
RD.LFF;-1;-1
RD.LOR;0;0
RD.MTLF;0;0
RD.ORIF;4;4
RD.PGF;0;0
RD.RJF;-1;-1
RF.GEPF;2;2
RO.AMRR;1;1
RO.ARCR;1;1
RO.ARR;2;2
RO.BAC;0;0
RO.BAIL;2;2
RO.BANR;2;2
RO.BAPR;0;0
RO.BIR;1;1
RO.BISRR;1;1
RO.BIZ;2;2
RO.BMR;1;1
RO.BORR;1;1
RO.BOSR;2;2
RO.BSTR;0;0
RO.BTMR;0;0
RO.BUC;0;0
RO.BUC1;2;2
RO.BURAR;4;4
RO.BZS;2;2
RO.CBBR;3;3
RO.CEIR;1;1
RO.CFR;1;1
RO.CHLR;1;1
RO.CICN;2;2
RO.CIOR;3;3
RO.CJR;1;1
RO.CLISU;0;1
RO.COPA;2;2
RO.COPR;1;1
RO.CRAR;1;1
RO.CRBR;1;1
RO.CTISU;0;1
RO.CVD1;1;1
RO.CVDA;1;1
RO.DEV;1;1
RO.DJISU;0;1
RO.DOPR;1;1
RO.DRBR;1;1
RO.DRGR;2;2
RO.EFOR;2;2
RO.GHRR;1;1
RO.GIRR;1;1
RO.GISR;0;0
RO.GIUM;2;2
RO.GRER;1;1
RO.GRISU;0;1
RO.GZR;1;1
RO.HARR;1;1
RO.HERR;1;1
RO.HUMR;2;2
RO.IASR;2;2
RO.ICOR;1;1
RO.INCR;1;1
RO.ISR;1;1
RO.IZVR;1;1
RO.JIMR;1;1
RO.JOSR;1;1
RO.JURR;0;0
RO.LEHL;1;1
RO.LEOM;0;0
RO.LOT;1;1
RO.MANR;2;2
RO.MARR;1;1
RO.MDB;1;1
RO.MDVR;1;1
RO.MESR;1;1
RO.MFTR;2;2
RO.MHISU;0;1
RO.MILM;1;1
RO.MLR;1;1
RO.MTUR;1;1
RO.NARR;2;2
RO.NEGRR;1;1
RO.NEHR;2;2
RO.NGRR;2;2
RO.ODBI;1;1
RO.ODSR;1;1
RO.ONER;1;1
RO.OTISU;0;1
RO.PANC;2;2
RO.PGOR;1;1
RO.PLAR;1;1
RO.PLOR;2;2
RO.PLOR1;1;1
RO.PLOR2;1;1
RO.PLOR3;1;1
RO.PLOR4;1;1
RO.PLOR5;1;1
RO.PLOR6;1;1
RO.PLOR7;1;1
RO.PRAR;1;1
RO.PUNG;2;2
RO.RMGR;1;1
RO.RMVG;0;0
RO.SAHR;1;1
RO.SCHL;1;1
RO.SCHLR;1;1
RO.SCTR;1;1
RO.SGRR;0;0
RO.SIBR;3;3
RO.SIRR;1;1
RO.SNMR;1;1
RO.SRE;2;2
RO.STFAR;1;1
RO.SULR;2;2
RO.SURR;1;1
RO.TATR;1;1
RO.TESR;1;1
RO.TGMR;1;1
RO.TIM;0;0
RO.TLBR;1;1
RO.TLCR;2;2
RO.TNR;1;1
RO.TPGR;2;2
RO.TRISU;0;1
RO.TSCT;1;1
RO.TSMN;1;1
RO.TSSL;1;1
RO.TUDR;2;2
RO.VARL;1;1
RO.VASR;1;1
RO.VLAD;2;2
RO.VLDR;1;1
RO.VOIR;2;2
RO.VRI;2;2
RO.ZIMR;2;2
SI.ABSI;3;3
SI.BOSI;3;3
SI.KOSI;3;3
SI.LUSI;-1;-1
SI.MOSI;3;3
SI.ROSI;3;3
SJ.BBLS;0;0
SJ.BEO;2;2
SJ.DJES;0;0
SJ.FRGS;0;0
SJ.GRUS;0;0
SJ.SJES;0;0
SJ.SVIS;4;4
SK.IZAB;0;0
SK.KECS;0;0
SK.KOLS;0;0
SK.LANS;2;2
SK.MODS;0;0
SK.SPC;0;0
SK.SRO;0;0
SK.SRO2;0;0
SK.STHS;0;0
SK.VYHS;2;2
SK.ZST;2;2
SL.BOJS;2;2
SL.CADS;0;0
SL.CEY;0;0
SL.CRES;0;0
SL.CRNS;0;0
SL.DOBS;0;0
SL.GBAS;0;0
SL.GBRS;0;0
SL.GCIS;0;0
SL.GOLS;0;0
SL.GORS;2;2
SL.GROS;0;0
SL.JAVS;0;0
SL.KNDS;0;0
SL.KOGS;0;0
SL.LEGS;4;4
SL.LJU;0;0
SL.MOZS;0;0
SL.PDKS;0;3
SL.PERS;0;0
SL.ROBS;0;0
SL.SKDS;0;0
SL.VISS;0;0
SL.VNDS;0;1
SL.VOJS;2;2
SL.ZAVS;0;1
ST.CARE;-1;-1
ST.DOSS;-1;-1
ST.GAGG;-1;-1
ST.OZOL;-1;-1
ST.PANI;-1;-1
ST.RONC;-1;-1
ST.VARA;-1;-1
ST.ZIAN;-1;-1
TV.GMB1;-1;-1
TV.SF11;-1;-1
TV.SU26;-1;4
UD.KPD;4;4
VM.AMAD;-1;-1
VM.AMEN;-1;-1
VM.ASCL;-1;-1
VM.BELF;-1;-1
VM.MRSC;-1;-1
VM.MSM4;-1;-1
VM.PERG;-1;-1
VM.SRNA;-1;-1
VM.SSCV;-1;-1
VM.UNPM;-1;-1
VR.VRG01;5;5
VR.VRG02;5;5
VR.VRG03;5;5
XP.FR01A;-1;-1
XP.FR02A;-1;-1
XP.FR03A;-1;-1
XP.FR04A;-1;-1
XP.FR05A;-1;-1
XP.FR06A;-1;-1
XP.FR07A;-1;-1
XP.FR08A;-1;-1
XP.FR09A;-1;-1
XP.FR10A;-1;-1
XP.FR11A;-1;-1
XP.FR12A;-1;-1
XP.FR13A;-1;-1
XP.FR14A;-1;-1
XP.FR14B;-1;-1
XP.FR15A;-1;-1
XP.FR16A;-1;-1
XP.FR17A;-1;-1
XP.FR18A;-1;-1
XP.FR19A;-1;-1
XP.FR20A;-1;-1
XP.FR21A;-1;-1
XP.FR22A;-1;-1
XP.FR23A;-1;-1
XP.FR24A;-1;-1
XP.FR25A;-1;-1
XP.FR26A;-1;-1
XP.FR27A;-1;-1
XP.FR28A;-1;-1
XP.FR29A;-1;-1
XP.FR30A;-1;-1
XP.FR31A;-1;-1
XP.FR32A;-1;-1
XP.FR33A;-1;-1
XP.FR34A;-1;-1
XP.FR35A;-1;-1
Y5.BH01A;1;1
Y5.BH02A;1;1
Y5.BH03A;1;1
Y5.BH04A;1;1
Y5.BH05A;1;1
Y5.BH06A;1;1
Y5.BH07A;1;1
Y5.BH08A;1;1
Y5.BH09A;1;1
Y5.BH10A;1;1
Y5.BH11A;1;1
Y5.BH12A;1;1
Y5.BH13A;1;1
Y5.BH14A;1;1
Y5.BH15A;1;1
Y5.BH16A;1;1
Y5.BH17A;1;1
Y5.BH18A;1;1
Y5.BH19A;1;1
Y5.BH20A;1;1
Y8.AVR;0;0
Y8.BG01A;0;0
Y8.BG02A;0;0
Y8.BG03A;0;0
Y8.BG04A;0;0
Y8.BG05A;0;0
Y8.BG06A;1;1
Y8.BG07A;1;1
Y8.BG08A;1;1
Y8.BG09A;1;1
Y8.BG10A;1;1
Y8.BG11A;0;0
Y8.BG12A;0;0
Y8.BG13A;0;0
Y8.BG14A;1;1
Y8.BG16A;1;1
Y8.BG17A;1;1
Y8.BG18A;1;1
Y8.BG19A;0;0
Y8.BG20A;1;1
Y8.BG21A;1;1
Y8.DIM;1;1
Y8.JURR;0;0
Y8.ORH;1;1
Y8.PL01A;1;1
Y8.PL02A;1;1
Y8.PL03A;1;1
Y8.PL04A;1;1
Y8.PL05A;1;1
Y8.PL06A;1;1
Y8.PL07A;1;1
Y8.PL08A;1;1
Y8.PL09A;1;1
Y8.PL10A;1;1
Y8.PL11A;1;1
Y8.PL12A;1;1
Y8.PL13A;1;1
Y8.PL14A;1;1
Y8.PL15A;1;1
Y8.PL16A;1;1
Y8.PL17A;1;1
Y8.PL18A;1;1
Y8.PL19A;1;1
Y8.PL21A;1;1
Y8.PL22A;1;1
Y8.PL23A;1;1
Y8.PL24A;1;1
Y8.PL25A;1;1
Y8.PL26A;1;1
Y8.PL27A;1;1
Y8.PL30A;1;1
Y8.PL31A;1;1
Y8.PL32A;1;1
Y8.PL33A;1;1
Y8.PL34A;1;1
Y8.RO01A;1;1
Y8.RO02A;1;1
Y8.RO03A;0;0
Y8.RO04A;1;1
Y8.RO05A;0;0
Y8.RO06A;1;1
Y8.RO07A;1;1
Y8.RO09A;1;1
Y8.RO10A;1;1
Y8.RO11A;1;1
Y8.RO12A;0;0
Y8.RO13A;0;0
Y8.RO14A;0;0
Y8.RO15A;0;0
Y8.RO16A;0;0
Y8.RO17A;1;1
Y8.RO18A;1;1
Y8.RO19A;1;1
Y8.RO20A;1;1
Y8.RO22A;1;1
Y8.RO23A;1;1
Y8.RO24A;1;1
Y8.RO25A;1;1
Y8.RO26A;0;0
Y8.RO27A;1;1
Y8.RO28A;1;1
Y8.RO29A;1;1
Y8.RO30A;1;1
Y8.RO31A;1;1
Y8.RO32A;1;1
Y8.RO33A;1;1
Y8.RO34A;1;1
Y8.RO35A;1;1
Y8.RO36A;1;1
Y8.RO37A;1;1
Y8.RO38A;1;1
Y8.RO39A;1;1
Y8.RO43A;1;1
Y8.RO44A;1;1
Y8.RO45A;1;1
Y8.RO46A;1;1
Y8.SGRR;0;0
Y8.VLD;1;1
Z6.A015A;1;1
Z6.A023A;1;1
Z6.A025A;1;1
Z6.A026A;1;1
Z6.A027A;1;1
Z6.A028B;1;1
Z6.A029A;1;1
Z6.A030A;1;1
Z6.A031A;1;1
Z6.A032A;1;1
Z6.A033A;1;1
Z6.A034A;1;1
Z6.A035B;1;1
Z6.A036A;4;4
Z6.A076A;0;0
Z6.A077A;0;0
Z6.A078A;0;0
Z6.A079A;0;0
Z6.A080A;0;0
Z6.A081A;0;0
Z6.A082A;0;0
Z6.A083A;0;0
Z6.A084A;0;0
Z6.A085A;0;0
Z6.A086A;0;0
Z6.A087A;0;0
Z6.A088B;0;0
Z6.A089A;0;0
Z6.A090A;0;0
Z6.A104C;1;1
Z6.A141A;1;1
Z6.A143A;1;1
Z6.A145A;1;1
Z6.A146A;1;1
Z6.A148B;1;1
Z6.A260A;1;1
Z6.A261A;1;1
Z6.A262A;1;1
Z6.A262B;1;1
Z6.A263A;1;1
Z6.A264A;1;1
Z6.A265A;1;1
Z6.A266A;1;1
Z6.A267A;1;1
Z6.A271A;1;1
Z6.A272A;1;1
Z6.A273A;1;1
Z6.A365A;1;1
Z6.A367A;1;1
Z6.AL01A;1;1
Z6.AL02A;1;1
Z6.AL03A;1;1
Z6.AL04A;1;1
Z6.AL05A;1;1
Z6.AL06A;1;1
Z6.AL07A;1;1
Z6.AL08A;1;1
Z6.BRY;1;1
Z6.CP00A;0;0
Z6.CP01A;0;0
Z6.CP02A;0;0
Z6.CP03A;0;0
Z6.CP04A;0;0
Z6.CP05A;0;0
Z6.CP06A;0;0
Z6.CP07A;0;0
Z6.CP08A;0;0
Z6.CP09A;0;0
Z6.CP10A;0;0
Z6.CP11A;0;0
Z6.CP12A;0;0
Z6.CP13A;0;0
Z6.CP14A;0;0
Z6.CP15A;0;0
Z6.CP16A;0;0
Z6.CP17A;0;0
Z6.GMRK;1;1
Z6.HU01A;1;1
Z6.HU02A;1;1
Z6.HU03A;1;1
Z6.HU04B;1;1
Z6.HU05A;1;1
Z6.HU06A;1;1
Z6.HU07A;1;1
Z6.HU08A;1;1
Z6.HU09A;1;1
Z6.HU10A;1;1
Z6.HU11A;1;1
Z6.HU12A;1;1
Z6.HU13A;1;1
Z6.HU14A;1;1
Z6.HU21A;1;1
Z6.HU22A;1;1
Z6.HU23A;1;1
Z6.HU23B;1;1
Z6.HU24A;1;1
Z6.JOS;1;1
Z6.KKS;1;1
Z6.ME01A;1;1
Z6.ME02A;1;1
Z6.ME03A;1;1
Z6.ME05A;1;1
Z6.NKME;1;1
Z6.PEJK;1;1
Z6.PRZK;1;1
Z6.PVY;1;1
Z6.SK01A;0;0
Z6.SK02A;0;0
Z6.SK03A;0;0
Z6.SK04A;0;0
Z6.SK05A;0;0
Z6.SK07A;0;0
Z6.SK08A;0;0
Z6.SK11A;0;0
Z6.SK12A;0;0
Z6.SK13A;0;0
Z6.SK14B;0;0
Z6.SK15A;0;0
Z6.SK16A;0;0
Z6.SK17A;0;0
Z6.SK18A;0;0
Z6.SK19A;0;0
Z6.SK20A;0;0
Z6.SK21A;0;0
Z6.SK22A;0;0
