1Y.GR01;1
IV.EMAS;2
IV.EMCN;-1
IV.EMFO;-1
IV.EMFS;-1
IV.EMNR;-1
IV.EMPL;2
IV.EMSA;-1
IV.EMSG;-1
IV.ENIC;2
IV.EPDN;-1
IV.EPIT;-1
IV.EPMN;-1
IV.EPOZ;2
IV.EPZF;-1
IV.ERBM;4
IV.ERC;-1
IV.ESAL;-1
IV.ESCV;-1
IV.ESLN;2
IV.ESML;2
IV.ESPC;-1
IV.ESVO;-1
IV.EUCT;-1
IV.EVRN;-1
IV.FAEN;-1
IV.FAGN;4
IV.FANO;-1
IV.FAVA;-1
IV.FCOR;-1
IV.FDMO;-1
IV.FEMA;-1
IV.FERC;4
IV.FERS;-1
IV.FIAM;4
IV.FIR;3
IV.FIU;4
IV.FIU1;-1
IV.FNVD;2
IV.FOSV;-1
IV.FREG;-1
IV.FRON;-1
IV.FROS;4
IV.FVI;4
IV.GAG1;-1
IV.GALF;3
IV.GATE;-1
IV.GAVE;-1
IV.GIB;4
IV.GIGS;-1
IV.GIUL;5
IV.GIZZ;-1
IV.GRI;4
IV.GRIS;-1
IV.GUAR;5
IV.GUMA;3
IV.HAGA;3
IV.HAVL;3
IV.HCRL;3
IV.HLNI;3
IV.HMDC;3
IV.HSRS;2
IV.HVIT;2
IV.HVZN;3
IV.IACL;3
IV.IBCM;4
IV.ICVJ;4
IV.IFIL;4
IV.IFOR;-1
IV.ILOS;3
IV.IMOL;-1
IV.IMTC;-1
IV.INTR;2
IV.IOCA;4
IV.IPSM;2
IV.ISPIC;2
IV.IST3;2
IV.ISTR;2
IV.IVGP;-1
IV.IVLC;2
IV.IVLT;-1
IV.IVPL;2
IV.IVUG;2
IV.JOPP;-1
IV.LADO;-1
IV.LATB;-1
IV.LATE;2
IV.LAV9;2
IV.LEVAN;-1
IV.LIBRI;-1
IV.LIK;-1
IV.LINA;4
IV.LMD;-1
IV.LNSS;4
IV.LPDG;-1
IV.LPEL;2
IV.LRP;-1
IV.LTRZ;4
IV.MA9;3
IV.MABI;2
IV.MAGA;3
IV.MAGO;4
IV.MARIO;-1
IV.MARS;-1
IV.MBAL;-1
IV.MBFT;-1
IV.MC2;4
IV.MCEL;2
IV.MCI;-1
IV.MCIF;-1
IV.MCIV;4
IV.MCPD;-1
IV.MCRV;3
IV.MCT;4
IV.MDAR;-1
IV.MDI;2
IV.MELA;2
IV.MERA;-1
IV.MESG;2
IV.MF5;-1
IV.MFNL;2
IV.MGAB;2
IV.MGR;4
IV.MIDA;2
IV.MIGL;-1
IV.MILN;-1
IV.MILZ;2
IV.MMGO;3
IV.MML1;-1
IV.MMN;2
IV.MMO1;-1
IV.MMUR;-1
IV.MNTP;-1
IV.MNTT;-1
IV.MNTV;-1
IV.MOCL;-1
IV.MOCO;-1
IV.MODE;4
IV.MODR;2
IV.MOMA;2
IV.MONC;2
IV.MPAG;-1
IV.MPAZ;3
IV.MPG;4
IV.MPNC;3
IV.MPPT;-1
IV.MRB1;-1
IV.MRCB;-1
IV.MRGE;2
IV.MRLC;3
IV.MRVN;-1
IV.MSAG;2
IV.MSFR;3
IV.MSRU;-1
IV.MSSA;2
IV.MTCE;4
IV.MTGR;2
IV.MTL1;-1
IV.MTMR;-1
IV.MTRA;-1
IV.MTRZ;2
IV.MTSN;2
IV.MTTG;2
IV.MUCR;-1
IV.MURB;2
IV.NARO;-1
IV.NDIM;-1
IV.NEVI;-1
IV.NOCI;-1
IV.NOV;3
IV.NRCA;2
IV.OFFI;-1
IV.OPPE;2
IV.ORI;4
IV.ORZI;-1
IV.OSSC;-1
IV.OVO;-1
IV.PALZ;-1
IV.PANTE;-1
IV.PAOL;-1
IV.PARC;2
IV.PCN;-1
IV.PCRO;-1
IV.PE3;-1
IV.PESA;4
IV.PETRA;3
IV.PF6;-1
IV.PGEL;-1
IV.PGHD;-1
IV.PIEI;4
IV.PIGN;-1
IV.PII;-1
IV.PIO1;-1
IV.PIPA;3
IV.PLAC;-1
IV.PLLN;-1
IV.PLMA;3
IV.POFI;2
IV.PP3;-1
IV.PRMA;3
IV.PSB1;2
IV.PTCC;2
IV.PTMR;2
IV.PTQR;3
IV.PTRJ;2
IV.PTRP;4
IV.PZIN;-1
IV.PZUN;3
IV.QLNO;4
IV.RAFF;3
IV.RAVA;-1
IV.RCAV;-1
IV.RDP;5
IV.RESU;3
IV.RIBO;-1
IV.RM33;-1
IV.RMP;1
IV.RNI2;-1
IV.ROM9;4
IV.ROSPO;4
IV.ROVR;-1
IV.RSM2;-1
IV.RUFI;-1
IV.SACR;2
IV.SACS;-1
IV.SAIV;-1
IV.SALB;-1
IV.SALO;-1
IV.SAMA;5
IV.SANR;4
IV.SAP2;-1
IV.SARZ;-1
IV.SBPO;-1
IV.SCHR;4
IV.SCIAC;-1
IV.SCIAR;-1
IV.SCTE;-1
IV.SEF1;-1
IV.SEI;-1
IV.SELL;-1
IV.SENI;-1
IV.SERM;-1
IV.SERS;2
IV.SFI;4
IV.SGAL;4
IV.SGG;4
IV.SGO;-1
IV.SGRT;2
IV.SGTA;2
IV.SICLA;-1
IV.SIRI;-1
IV.SLCN;3
IV.SMA1;-1
IV.SNAL;1
IV.SNTG;3
IV.SOI;3
IV.SOLUN;4
IV.SORR;-1
IV.SPS2;-1
IV.SRES;-1
IV.SSFR;2
IV.SSM1;-1
IV.SSP9;-1
IV.SSY;3
IV.STAL;-1
IV.STRG;4
IV.TB01;4
IV.TB02;4
IV.TB03;5
IV.TDS;-1
IV.TEOL;3
IV.TERO;4
IV.TOLF;4
IV.TRE1;-1
IV.TREG;-1
IV.TREM;-1
IV.TRIF;4
IV.TRIV;-1
IV.TRTR;2
IV.USI;2
IV.VAGA;-1
IV.VARE;-1
IV.VBKE;-1
IV.VBKN;4
IV.VCEL;4
IV.VCRE;4
IV.VENL;4
IV.VENT;4
IV.VISG;4
IV.VITU;2
IV.VIVA;-1
IV.VMAN;-1
IV.VMGN;2
IV.VOBA;4
IV.VTIR;2
IV.VULT;-1
IV.VVDG;4
IV.VVLD;4
IV.ZCCA;4
IV.ZEN8;-1
IV.ZOVE;4
IX.AND3;-1
IX.BEL3;-1
IX.BSC3;-1
IX.CGG3;-1
IX.CLT3;-1
IX.CMP3;-1
IX.COL3;-1
IX.CSG3;-1
IX.LGS3;-1
IX.LIO3;-1
IX.MNT3;-1
IX.MRN3;-1
IX.NSC3;-1
IX.PGN3;-1
IX.PST3;-1
IX.RDM3;-1
IX.RSF3;-1
IX.SALI;-1
IX.SCL3;-1
IX.SFL3;-1
IX.SNR3;-1
IX.SRN3;-1
IX.SSB3;-1
IX.TEGI;-1
IX.VDP3;-1
IX.VDS3;-1
IX.VGG3;-1
KO.CRLT;0
KO.CRLU;0
KO.DOGC;0
KO.EDRB;0
KO.ENEZ;0
KO.ENZZ;0
KO.ERIK;2
KO.GADA;0
KO.GAZK;0
KO.GELI;0
KO.GOKC;0
KO.PHSR;2
KO.RKY;0
KO.TEKI;0
KO.TKR;0
KO.UKOP;0
M1.ANAC;0
M1.LIPC;0
M1.LOSC;0
M1.LUKC;0
M1.MUVC;0
M1.PIVO;4
M1.RYBC;4
M1.SUPC;0
MD.KIS;1
MD.PURM;1
MD.SORM;1
ME.CEME;2
ME.KOME;0
ML.MSDA;-1
ML.XLND;-1
MN.AQU;4
MN.BLY;4
MN.BNI;4
MN.CEL;4
MN.CLTB;-1
MN.CUC;4
MN.PDG;4
MN.SENA;3
MN.TIP;4
MN.TIR;3
MN.TRI;5
MN.TUE;4
MN.VAE;4
MN.VLC;4
MN.VSL;4
MN.WDD;4
MT.AVM;-1
MT.AVP;-1
MT.AVR;-1
MT.CLP2;4
MT.CLP4;4
MT.GAL;3
MT.GUI;-1
MT.HAR1;-1
MT.HAR2;-1
MT.HAR3;-1
MT.RES;-1
MT.RUI;4
MT.SZB;-1
MT.SZC;-1
MT.THE;-1
NI.DST2;3
NI.PALA;-1
NI.POLC;2
NI.PURA;-1
NI.VINO;4
OE.ABTA;1
OE.ARSA;1
OE.BIOA;1
OE.CONA;1
OE.CSNA;1
OE.DAVA;1
OE.FETA;1
OE.KBA;1
OE.KMR;1
OE.LESA;1
OE.MOA;1
OE.MOTA;1
OE.MYKA;1
OE.OBKA;1
OE.RETA;1
OE.RONA;1
OE.SESA;1
OE.SOKA;1
OE.SQTA;1
OE.UNNA;1
OE.VIE;1
OE.WATA;1
OE.WINA;1
OE.WTTA;4
OT.CGL1;-1
OT.MASS;-1
OT.OT03;-1
OT.OT04;-1
OT.OT05;4
OT.OT06;-1
OT.OT07;-1
OT.OT11;-1
OT.OT12;4
OT.OT13;-1
OT.OT14;4
OT.OT15;-1
OT.OT16;4
OT.TAR1;-1
OX.ACOM;2
OX.AGOR;4
OX.BAD;5
OX.BALD;5
OX.BOO;-1
OX.CAE;-1
OX.CIMO;-1
OX.CLUD;-1
OX.DRE;5
OX.FUSE;5
OX.MARN;5
OX.MLN;5
OX.MPRI;2
OX.PLRO;5
OX.PRED;5
OX.SABO;4
OX.VARN;-1
PL.KWP;5
PL.NIE;5
PL.OJC;5
RD.FLAF;-1
RD.LFF;-1
RD.LOR;0
RD.MTLF;0
RD.ORIF;4
RD.PGF;0
RD.RJF;-1
RF.GEPF;2
RO.AMRR;1
RO.ARCR;1
RO.ARR;2
RO.BAC;0
RO.BAIL;2
RO.BANR;2
RO.BAPR;0
RO.BIR;1
RO.BISRR;1
RO.BIZ;2
RO.BMR;1
RO.BORR;1
RO.BOSR;2
RO.BSTR;0
RO.BTMR;0
RO.BUC;0
RO.BUC1;2
RO.BURAR;4
RO.BZS;2
RO.CBBR;4
RO.CEIR;1
RO.CFR;1
RO.CHLR;1
RO.CICN;2
RO.CIOR;4
RO.CJR;1
RO.CLISU;1
RO.COPA;2
RO.COPR;1
RO.CRAR;1
RO.CRBR;1
RO.CTISU;1
RO.CVD1;1
RO.CVDA;1
RO.DEV;1
RO.DJISU;1
RO.DOPR;1
RO.DRBR;1
RO.DRGR;2
RO.EFOR;2
RO.GHRR;1
RO.GIRR;1
RO.GISR;0
RO.GIUM;2
RO.GRER;1
RO.GRISU;1
RO.GZR;1
RO.HARR;1
RO.HERR;1
RO.HUMR;2
RO.IASR;2
RO.ICOR;1
RO.INCR;1
RO.ISR;1
RO.IZVR;1
RO.JIMR;1
RO.JOSR;1
RO.JURR;0
RO.LEHL;1
RO.LEOM;0
RO.LOT;1
RO.MANR;2
RO.MARR;1
RO.MDB;1
RO.MDVR;1
RO.MESR;1
RO.MFTR;2
RO.MHISU;1
RO.MILM;1
RO.MLR;1
RO.MTUR;1
RO.NARR;2
RO.NEGRR;1
RO.NEHR;2
RO.NGRR;2
RO.ODBI;2
RO.ODSR;1
RO.ONER;1
RO.OTISU;1
RO.PANC;2
RO.PGOR;1
RO.PLAR;1
RO.PLOR;2
RO.PLOR4;1
RO.PRAR;1
RO.PUNG;2
RO.RMGR;1
RO.RMVG;0
RO.SAHR;2
RO.SCHL;1
RO.SCHLR;1
RO.SCTR;1
RO.SGRR;0
RO.SIBR;4
RO.SIRR;1
RO.SNMR;1
RO.SRE;2
RO.STFAR;1
RO.SULR;2
RO.SURR;1
RO.TATR;1
RO.TESR;1
RO.TGMR;1
RO.TIM;0
RO.TLBR;1
RO.TLCR;2
RO.TNR;1
RO.TPGR;2
RO.TRISU;1
RO.TSCT;1
RO.TSMN;1
RO.TSSL;1
RO.TUDR;2
RO.VARL;1
RO.VASR;1
RO.VLAD;2
RO.VLDR;1
RO.VOIR;2
RO.VRI;2
RO.ZIMR;2
SI.ABSI;3
SI.BOSI;3
SI.KOSI;3
SI.LUSI;-1
SI.MOSI;3
SI.ROSI;3
SJ.BBLS;0
SJ.BEO;2
SJ.DJES;0
SJ.FRGS;0
SJ.GRUS;0
SJ.SJES;0
SJ.SVIS;4
SK.IZAB;0
SK.KECS;0
SK.KOLS;0
SK.LANS;2
SK.MODS;0
SK.SPC;0
SK.SRO;0
SK.SRO2;0
SK.STHS;0
SK.VYHS;2
SK.ZST;2
SL.BOJS;4
SL.CADS;4
SL.CEY;4
SL.CRES;4
SL.CRNS;4
SL.DOBS;4
SL.GBAS;4
SL.GBRS;4
SL.GCIS;4
SL.GOLS;4
SL.GORS;4
SL.GROS;4
SL.JAVS;4
SL.KNDS;4
SL.KOGS;4
SL.LEGS;4
SL.LJU;4
SL.MOZS;4
SL.PDKS;4
SL.PERS;4
SL.ROBS;4
SL.SKDS;4
SL.VISS;4
SL.VNDS;4
SL.VOJS;4
SL.ZAVS;4
ST.CARE;-1
ST.DOSS;-1
ST.GAGG;-1
ST.OZOL;-1
ST.PANI;-1
ST.RONC;-1
ST.VARA;-1
ST.ZIAN;-1
TV.GMB1;-1
TV.SF11;-1
TV.SU26;4
VR.VRG01;5
VR.VRG02;5
VR.VRG03;5
XP.FR01A;-1
XP.FR02A;-1
XP.FR03A;-1
XP.FR04A;-1
XP.FR05A;-1
XP.FR06A;-1
XP.FR07A;-1
XP.FR08A;-1
XP.FR09A;-1
XP.FR10A;-1
XP.FR11A;-1
XP.FR12A;-1
XP.FR13A;-1
XP.FR14A;-1
XP.FR14B;-1
XP.FR15A;-1
XP.FR16A;-1
XP.FR17A;-1
XP.FR18A;-1
XP.FR19A;-1
XP.FR20A;-1
XP.FR21A;-1
XP.FR22A;-1
XP.FR23A;-1
XP.FR24A;-1
XP.FR25A;-1
XP.FR26A;-1
XP.FR27A;-1
XP.FR28A;-1
XP.FR29A;-1
XP.FR30A;-1
XP.FR31A;-1
XP.FR32A;-1
XP.FR33A;-1
XP.FR34A;-1
XP.FR35A;-1
Y5.BH01A;1
Y5.BH02A;1
Y5.BH03A;1
Y5.BH04A;1
Y5.BH05A;1
Y5.BH06A;1
Y5.BH07A;1
Y5.BH08A;1
Y5.BH09A;1
Y5.BH10A;1
Y5.BH11A;1
Y5.BH12A;1
Y5.BH13A;1
Y5.BH14A;1
Y5.BH15A;1
Y5.BH16A;1
Y5.BH17A;1
Y5.BH18A;1
Y5.BH19A;1
Y5.BH20A;1
Y8.AVR;0
Y8.BG01A;0
Y8.BG02A;0
Y8.BG03A;0
Y8.BG04A;0
Y8.BG05A;0
Y8.BG06A;1
Y8.BG07A;1
Y8.BG08A;1
Y8.BG09A;1
Y8.BG10A;1
Y8.BG11A;0
Y8.BG12A;0
Y8.BG13A;0
Y8.BG14A;1
Y8.BG16A;1
Y8.BG17A;1
Y8.BG18A;1
Y8.BG19A;0
Y8.BG20A;1
Y8.BG21A;1
Y8.DIM;1
Y8.JURR;0
Y8.ORH;1
Y8.PL01A;1
Y8.PL02A;1
Y8.PL03A;1
Y8.PL04A;1
Y8.PL05A;1
Y8.PL06A;1
Y8.PL07A;1
Y8.PL08A;1
Y8.PL09A;1
Y8.PL10A;1
Y8.PL11A;1
Y8.PL12A;1
Y8.PL13A;1
Y8.PL14A;1
Y8.PL15A;1
Y8.PL16A;1
Y8.PL17A;1
Y8.PL18A;1
Y8.PL19A;1
Y8.PL21A;1
Y8.PL22A;1
Y8.PL23A;1
Y8.PL24A;1
Y8.PL25A;1
Y8.PL26A;1
Y8.PL27A;1
Y8.PL30A;1
Y8.PL31A;1
Y8.PL32A;1
Y8.PL33A;1
Y8.PL34A;1
Y8.RO01A;1
Y8.RO02A;1
Y8.RO03A;0
Y8.RO04A;1
Y8.RO05A;0
Y8.RO06A;1
Y8.RO07A;1
Y8.RO09A;1
Y8.RO10A;1
Y8.RO11A;1
Y8.RO12A;0
Y8.RO13A;0
Y8.RO14A;0
Y8.RO15A;0
Y8.RO16A;0
Y8.RO17A;1
Y8.RO18A;1
Y8.RO19A;1
Y8.RO20A;1
Y8.RO22A;1
Y8.RO23A;1
Y8.RO24A;1
Y8.RO25A;1
Y8.RO26A;0
Y8.RO27A;1
Y8.RO28A;1
Y8.RO29A;1
Y8.RO30A;1
Y8.RO31A;1
Y8.RO32A;1
Y8.RO33A;1
Y8.RO34A;1
Y8.RO35A;1
Y8.RO36A;1
Y8.RO37A;1
Y8.RO38A;1
Y8.RO39A;1
Y8.RO43A;1
Y8.RO44A;1
Y8.RO45A;1
Y8.RO46A;1
Y8.SGRR;0
Y8.VLD;1
Z6.A015A;1
Z6.A023A;1
Z6.A025A;1
Z6.A026A;1
Z6.A027A;1
Z6.A028B;1
Z6.A029A;1
Z6.A030A;1
Z6.A031A;1
Z6.A032A;1
Z6.A033A;1
Z6.A034A;1
Z6.A035B;1
Z6.A036A;4
Z6.A076A;0
Z6.A077A;0
Z6.A078A;0
Z6.A079A;0
Z6.A080A;0
Z6.A081A;0
Z6.A082A;0
Z6.A083A;0
Z6.A084A;0
Z6.A085A;0
Z6.A086A;0
Z6.A087A;0
Z6.A088B;0
Z6.A089A;0
Z6.A090A;0
Z6.A104C;1
Z6.A141A;1
Z6.A143A;1
Z6.A145A;1
Z6.A146A;1
Z6.A148B;1
Z6.A260A;1
Z6.A261A;1
Z6.A262A;1
Z6.A262B;1
Z6.A263A;1
Z6.A264A;1
Z6.A265A;1
Z6.A266A;1
Z6.A267A;1
Z6.A271A;1
Z6.A272A;1
Z6.A273A;1
Z6.A365A;1
Z6.A367A;1
Z6.AL01A;1
Z6.AL02A;1
Z6.AL03A;1
Z6.AL04A;1
Z6.AL05A;1
Z6.AL06A;1
Z6.AL07A;1
Z6.AL08A;1
Z6.BRY;1
Z6.CP00A;0
Z6.CP01A;0
Z6.CP02A;0
Z6.CP03A;0
Z6.CP04A;0
Z6.CP05A;0
Z6.CP06A;0
Z6.CP07A;0
Z6.CP08A;0
Z6.CP09A;0
Z6.CP10A;0
Z6.CP11A;0
Z6.CP12A;0
Z6.CP13A;0
Z6.CP14A;0
Z6.CP15A;0
Z6.CP16A;0
Z6.CP17A;0
Z6.GMRK;1
Z6.HU01A;1
Z6.HU02A;1
Z6.HU03A;1
Z6.HU04B;1
Z6.HU05A;1
Z6.HU06A;1
Z6.HU07A;1
Z6.HU08A;1
Z6.HU09A;1
Z6.HU10A;1
Z6.HU11A;1
Z6.HU12A;1
Z6.HU13A;1
Z6.HU14A;1
Z6.HU21A;1
Z6.HU22A;1
Z6.HU23A;1
Z6.HU24A;1
Z6.JOS;1
Z6.KKS;1
Z6.ME01A;1
Z6.ME02A;1
Z6.ME03A;1
Z6.ME05A;1
Z6.NKME;1
Z6.PEJK;1
Z6.PRZK;1
Z6.PVY;1
Z6.SK01A;0
Z6.SK02A;2
Z6.SK03A;0
Z6.SK04A;0
Z6.SK05A;0
Z6.SK07A;0
Z6.SK08A;0
Z6.SK11A;0
Z6.SK12A;0
Z6.SK13A;0
Z6.SK14B;0
Z6.SK15A;0
Z6.SK16A;0
Z6.SK17A;0
Z6.SK18A;0
Z6.SK19A;0
Z6.SK20A;0
Z6.SK21A;0
Z6.SK22A;0
